MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,HomeAge,HasRemodAdd,GenQual,HasProxArtery,HasProxFeedr,HasProxRRNn,HasProxRRAn,HasProxPosN,HasProxPosA,HasProxRRNe,HasProxRRAe
RL,8688,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,GasA,5,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,8,0,NoFireplace,Attchd,RFn,3,TA,TA,Y,208,59,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,232000,18,0,112,0,0,0,0,0,0,0,0
RM,3363,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,TwnhsE,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,976,GasA,5,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,4,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,40,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,130000,19,0,112,0,0,0,0,0,0,0,0
RL,13173,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,3,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,GasA,5,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,8,2,Ex,Attchd,Fin,2,TA,TA,Y,404,102,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,325000,17,1,180,0,0,0,0,0,0,0,0
RL,6955,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,1368,GasA,5,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,8,1,Gd,Attchd,RFn,2,TA,TA,Y,132,35,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,202500,18,1,112,0,0,0,0,0,0,0,0
RL,8072,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,4,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,64,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,138000,29,1,45,0,0,0,0,0,0,0,0
RM,12000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1Story,7,Gable,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,GasA,5,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,8,0,NoFireplace,Attchd,Unf,2,TA,TA,Y,0,36,0,0,0,0,NoPool,GdWo,NoMiscFeature,0,WD,Normal,147000,75,1,60,0,0,0,0,0,0,0,0
RL,7153,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,3,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,GasA,4,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,112,51,0,0,0,0,NoPool,GdWo,NoMiscFeature,0,WD,Normal,179200,32,0,72,0,0,0,0,0,0,0,0
RL,17500,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,8,Gable,CompShg,BrkFace,HdBoard,4,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,GasA,3,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,8,2,TA,Attchd,Fin,2,TA,TA,Y,0,207,162,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,335000,64,1,140,0,0,0,0,0,1,0,0
RL,8814,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,GLQ,925,Unf,0,349,GasA,5,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,8,0,NoFireplace,Attchd,RFn,2,TA,TA,Y,264,98,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,203000,18,1,112,0,0,0,0,0,0,0,0
RL,9572,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,3,PConc,Ex,TA,No,GLQ,482,Unf,0,971,GasA,5,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,8,1,Ex,Attchd,RFn,2,Gd,Gd,Y,500,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,302000,33,0,128,0,0,0,0,0,0,0,0
RL,14774,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,1393,GasA,5,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,8,1,TA,BuiltIn,Fin,3,TA,TA,Y,668,30,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,333168,24,0,144,0,0,0,0,0,0,0,0
RL,8190,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,3,CBlock,TA,TA,No,Rec,732,Unf,0,216,GasA,5,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,8,1,TA,Detchd,Unf,1,TA,TA,Y,0,36,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,119000,69,0,36,0,0,0,0,0,0,0,0
RL,11075,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,2Story,5,Gable,CompShg,HdBoard,HdBoard,3,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,GasA,3,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,8,2,Gd,Attchd,Unf,2,TA,TA,Y,280,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,206900,54,0,54,0,0,0,0,0,0,0,0
RL,10226,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,GasA,5,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,8,1,Gd,Attchd,RFn,3,TA,TA,Y,172,42,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,295493,15,0,160,0,0,0,0,0,0,0,0
FV,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,TwnhsE,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,GasA,5,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,8,1,Gd,Attchd,RFn,2,TA,TA,Y,0,241,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,208900,17,1,112,0,0,0,0,0,0,0,0
RL,14781,Pave,NoAlley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,GasA,5,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,8,1,TA,Attchd,RFn,3,TA,TA,Y,198,150,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,275000,22,1,128,0,0,0,0,0,0,0,0
RL,10215,Pave,NoAlley,Reg,Bnk,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,Hip,CompShg,Wd Sdng,Wd Sdng,3,PConc,TA,TA,No,ALQ,492,Unf,0,372,GasA,5,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,8,0,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,111000,69,0,36,0,0,0,0,0,0,0,0
RL,8400,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,3,Hip,CompShg,BrkFace,BrkFace,3,CBlock,TA,TA,No,ALQ,189,Rec,661,628,GasA,4,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,8,2,Gd,Attchd,RFn,2,TA,TA,Y,114,0,0,0,216,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,156500,66,0,54,0,0,0,0,0,0,0,0
RL,6627,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,1Fam,1Story,6,Hip,CompShg,VinylSd,VinylSd,3,CBlock,NoBsmt,NoBsmt,NoBsmt,NoBsmt,0,NoBsmt,0,0,Floor,3,N,SBrkr,720,0,0,720,0,0,1,0,2,1,8,0,NoFireplace,Detchd,Unf,1,TA,Fa,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,72500,74,1,27,0,1,0,0,0,0,0,0
RL,10186,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,5,Gable,CompShg,HdBoard,HdBoard,3,PConc,Gd,TA,No,GLQ,674,Unf,0,76,GasA,5,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,240,39,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,190000,31,0,112,0,0,0,0,0,0,0,0
RL,5330,Pave,NoAlley,Reg,HLS,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,7,Hip,CompShg,VinylSd,VinylSd,3,CBlock,TA,TA,No,LwQ,280,Unf,0,140,GasA,4,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,8,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,164,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,82500,83,1,16,0,0,0,0,0,0,0,0
RL,9986,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,GasA,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,8,1,Gd,Attchd,RFn,3,TA,TA,Y,0,49,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,147000,17,1,128,0,0,0,0,0,0,0,0
RM,3636,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,1Story,4,Gable,CompShg,AsbShng,AsbShng,3,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,GasA,2,N,SBrkr,796,0,0,796,0,0,1,0,2,1,8,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,N,0,0,100,0,0,0,NoPool,MnPrv,NoMiscFeature,0,WD,Normal,55000,101,1,36,0,0,0,0,0,0,0,0
RH,4270,Pave,NoAlley,Reg,Bnk,AllPub,Inside,Mod,Edwards,1Fam,1Story,6,Gable,CompShg,MetalSd,MetalSd,3,BrkTil,TA,TA,No,Rec,544,Unf,0,0,GasA,5,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,8,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,0,0,286,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,79000,92,1,36,0,0,0,0,0,0,0,0
RL,6600,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,9,Gable,CompShg,VinylSd,VinylSd,4,CBlock,TA,TA,No,ALQ,641,Unf,0,175,GasA,5,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,8,1,Ex,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,0,NoPool,MnPrv,NoMiscFeature,0,WD,Normal,130500,41,1,80,0,0,0,0,0,0,0,0
RM,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,7,Gable,CompShg,BrkFace,Wd Sdng,4,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,GasW,5,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,5,2,TA,Detchd,Unf,2,Fa,TA,Y,0,547,0,0,480,0,NoPool,MnPrv,Shed,1150,WD,Normal,256000,103,1,72,0,0,0,0,0,0,0,0
RL,9084,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,5,Hip,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,935,GasA,4,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,8,1,TA,Attchd,Fin,2,TA,TA,Y,0,28,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,176500,25,0,63,0,0,0,0,0,0,0,0
RL,10000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,1Story,5,Hip,CompShg,VinylSd,VinylSd,3,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,GasA,5,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,8,1,Gd,Attchd,RFn,3,TA,TA,Y,144,45,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,227000,17,0,128,0,0,0,0,0,0,0,0
RL,10780,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,SLvl,5,Gable,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,GasA,4,Y,SBrkr,954,0,0,954,0,0,1,0,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,132500,47,0,45,0,0,0,0,0,0,0,0
RL,8877,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Mod,Edwards,1Fam,1Story,6,Gable,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,GasA,5,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,8,1,Gd,Detchd,Unf,1,Fa,Fa,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,100000,85,1,36,0,0,0,0,0,0,0,0
RM,7200,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Sdng,3,CBlock,TA,TA,No,Unf,0,Unf,0,803,GasA,5,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,8,0,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,65,190,0,0,0,NoPool,MnPrv,NoMiscFeature,0,WD,Normal,125500,85,1,60,0,0,0,0,0,0,0,0
RM,2368,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,TwnhsE,2Story,6,Gable,CompShg,HdBoard,HdBoard,3,CBlock,TA,TA,No,LwQ,765,Unf,0,0,GasA,3,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,7,0,NoFireplace,Attchd,Unf,2,TA,TA,Y,0,36,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,125000,53,0,45,0,0,0,0,0,0,0,0
RL,9650,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,5,Gable,CompShg,Plywood,Plywood,3,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,GasA,3,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,0,16,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,167900,46,0,54,0,0,0,0,0,0,0,0
RL,9246,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Duplex,1Story,5,Gable,CompShg,Plywood,Plywood,3,CBlock,TA,TA,No,Unf,0,Unf,0,1656,GasA,3,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,211,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,135000,50,0,45,0,1,0,0,0,0,0,0
RM,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,1Fam,1Story,4,Gable,CompShg,Wd Sdng,Wd Sdng,3,CBlock,TA,TA,No,Unf,0,Unf,0,693,Grav,2,N,FuseA,693,0,0,693,0,0,1,0,2,1,8,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,N,0,20,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,52500,82,1,24,0,1,0,0,0,0,0,0
RL,13450,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,GLQ,700,Unf,0,216,GasA,5,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,8,0,NoFireplace,BuiltIn,RFn,2,TA,TA,Y,146,91,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,200000,21,0,112,0,0,0,0,0,0,0,0
RL,9560,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,7,Hip,CompShg,MetalSd,MetalSd,4,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,8,0,NoFireplace,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,128500,51,0,45,0,0,0,0,0,0,0,0
RL,8294,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,No,Unf,0,Unf,0,858,GasA,3,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,8,0,NoFireplace,Detchd,Unf,4,TA,TA,Y,0,0,0,0,0,0,NoPool,GdWo,NoMiscFeature,0,WD,Normal,123000,52,0,36,0,0,0,0,0,0,0,0
RL,13695,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,GLQ,814,Unf,0,300,GasA,5,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,78,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,155000,20,1,72,0,0,0,0,0,0,0,1
RL,9375,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,1284,GasA,5,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,8,1,Gd,Attchd,RFn,2,TA,TA,Y,192,87,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,228500,21,0,128,0,0,0,0,0,0,0,0
RL,7558,Pave,NoAlley,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,1Fam,1.5Fin,6,Gable,CompShg,BrkFace,Stone,3,BrkTil,TA,TA,No,Unf,0,Unf,0,896,GasA,4,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,1,8,1,TA,Detchd,Unf,2,Fa,Fa,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,177000,95,1,54,0,0,0,0,0,0,0,0
RL,11103,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,Unf,0,Unf,0,728,GasA,5,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,8,1,TA,Attchd,Fin,2,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,155835,17,0,112,0,0,0,0,0,0,0,0
RM,6000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1Story,4,Hip,CompShg,MetalSd,MetalSd,3,PConc,TA,TA,No,ALQ,250,Unf,0,710,GasA,4,Y,FuseA,960,0,0,960,0,0,1,0,2,1,8,0,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,168,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,108500,103,1,24,0,0,0,0,0,0,0,0
RL,20781,Pave,NoAlley,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,1Fam,1Story,7,Hip,CompShg,BrkFace,HdBoard,3,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,GasA,3,Y,SBrkr,2156,0,0,2156,0,0,2,0,3,1,8,1,Gd,Attchd,RFn,2,Gd,TA,Y,0,80,0,290,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,262500,55,1,63,0,0,0,0,1,0,0,0
RL,15306,Pave,NoAlley,IR1,HLS,AllPub,Corner,Gtl,Timber,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,GasA,5,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,1,8,1,Gd,Attchd,Fin,3,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,New,Partial,283463,17,1,128,0,0,0,0,0,0,0,0
RL,16196,Pave,NoAlley,IR3,Low,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,GasA,5,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,8,1,Fa,Attchd,RFn,2,TA,TA,Y,402,25,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,215000,25,0,112,0,0,0,0,0,0,0,0
RM,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2Story,5,Gable,CompShg,MetalSd,MetalSd,4,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,OthW,2,N,SBrkr,938,1215,205,2358,0,0,2,0,4,1,8,0,NoFireplace,NoGarage,NoGarage,0,NoGarage,NoGarage,Y,0,54,20,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,122000,151,1,72,0,0,0,0,0,0,0,0
RL,11643,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Duplex,2Story,5,Gable,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,No,LwQ,500,Unf,0,748,GasA,3,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,8,0,NoFireplace,Detchd,Unf,4,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,200000,54,0,45,1,0,0,0,0,0,0,0
RL,9247,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,3,CBlock,TA,TA,No,Rec,319,Unf,0,539,GasA,5,Y,SBrkr,858,858,0,1716,0,0,1,1,4,1,8,1,Gd,Attchd,Fin,2,TA,TA,Y,0,84,0,0,120,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,171000,61,0,54,0,0,0,0,0,0,0,0
RM,6000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,9,Gable,CompShg,MetalSd,MetalSd,3,BrkTil,TA,TA,No,Unf,0,Unf,0,698,GasA,3,Y,SBrkr,786,390,0,1176,0,0,1,0,2,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,N,210,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,134900,86,1,72,0,0,0,0,0,0,0,0
RL,14720,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,1Fam,1.5Fin,5,Hip,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,GasA,5,Y,SBrkr,2053,1185,0,3238,1,0,2,1,4,1,8,1,Ex,Attchd,Fin,3,TA,TA,Y,283,86,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,410000,28,1,128,0,0,0,0,0,0,0,0
RL,10316,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,5,Gable,CompShg,VinylSd,VinylSd,3,PConc,Gd,TA,No,GLQ,735,Unf,0,257,GasA,5,Y,SBrkr,992,873,0,1865,1,0,2,1,3,1,8,1,TA,Attchd,RFn,3,TA,TA,Y,0,184,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,235000,23,0,112,0,0,0,0,0,0,0,0
RL,10192,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,SLvl,6,Gable,CompShg,MetalSd,MetalSd,3,CBlock,TA,TA,No,Unf,0,Unf,0,570,GasA,4,Y,SBrkr,1222,698,0,1920,0,0,3,0,4,1,8,1,TA,Attchd,RFn,2,TA,TA,Y,0,98,0,0,0,0,NoPool,GdPrv,NoMiscFeature,0,WD,Normal,170000,55,1,84,0,0,0,0,0,0,0,0
RL,9477,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,3,CBlock,TA,TA,No,Rec,340,Unf,0,524,GasA,3,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,8,0,NoFireplace,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,0,NoPool,GdWo,NoMiscFeature,0,WD,Normal,110000,57,0,45,0,0,0,0,0,0,0,0
RL,12537,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,3,CBlock,TA,TA,No,GLQ,734,Unf,0,344,GasA,5,Y,SBrkr,1078,0,0,1078,1,0,1,1,3,1,8,1,Fa,Attchd,Fin,2,TA,TA,Y,0,0,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,149900,52,1,45,0,0,0,0,0,0,0,0
FV,2117,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Twnhs,2Story,5,Gable,CompShg,MetalSd,MetalSd,3,PConc,Gd,TA,No,GLQ,378,Unf,0,378,GasA,5,Y,SBrkr,769,804,0,1573,0,0,2,1,3,1,8,0,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,32,0,0,0,0,NoPool,NoFence,NoMiscFeature,0,WD,Normal,177500,23,0,96,0,0,0,0,0,0,0,0
